"","date","ID","Provider","ScientificName","DecimalLatitude","DecimalLongitude","StartCollectionDate","EndCollectionDate","Citation","Country","StateProvince","CountyName","GUID","Kingdom","GeoreferenceProtocol","Memo","DateLastModified","CollectionDatePrecision","CoordinateUncertaintyInMeters","GeodeticDatum","CoordinatePrecision","Language","URL","LocationValue","LocationStandard","LocalityType"
"276268","2012-02-02",2312002,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7150001526,-80.1222000122,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276269","2012-02-02",2312003,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7282981873,-80.0606002808,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276270","2012-02-02",2312004,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7708015442,-80.0718994141,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276271","2012-02-02",2312005,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7714004517,-80.0691986084,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276272","2012-02-02",2312006,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7696990967,-80.0768966675,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276273","2012-02-02",2312007,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7818984985,-80.0727996826,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276274","2012-02-02",2312008,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7844009399,-80.0757980347,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276275","2012-02-02",2312009,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7649993896,-80.0667037964,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276276","2012-02-02",2312010,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",42.7649993896,-80.0667037964,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276277","2012-02-02",2312011,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7433013916,-80.0960998535,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276278","2012-02-02",2312012,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7397003174,-80.0905990601,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276279","2012-02-02",2312013,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7522010803,-80.0836029053,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276280","2012-02-02",2312014,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7578010559,-80.0764007568,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276281","2012-02-02",2312015,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7583007813,-80.0680999756,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276282","2012-02-02",2312016,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7700004578,-80.0597000122,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276283","2012-02-02",2312017,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",42.7700004578,-80.0597000122,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276284","2012-02-02",2312018,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7677993774,-80.0569000244,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276285","2012-02-02",2312019,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",42.7677993774,-80.0569000244,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276286","2012-02-02",2312020,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7789001465,-80.0477981567,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276287","2012-02-02",2312021,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",42.7789001465,-80.0477981567,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276288","2012-02-02",2312022,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7773,-80.0457,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276289","2012-02-02",2312023,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",42.7773,-80.0457,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276290","2012-02-02",2312024,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7839012146,-80.0378036499,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276291","2012-02-02",2312025,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",42.7839012146,-80.0378036499,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276292","2012-02-02",2312026,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7881011963,-80.0413970947,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276293","2012-02-02",2312027,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",42.7881011963,-80.0413970947,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276294","2012-02-02",2312028,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7882995605,-80.0397033691,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276295","2012-02-02",2312029,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",42.7882995605,-80.0397033691,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276296","2012-02-02",2312030,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.7942008972,-79.7244033813,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276297","2012-02-02",2312031,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.8135986328,-79.5171966553,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276298","2012-02-02",2312032,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",42.8135986328,-79.5171966553,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276299","2012-02-02",2312033,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.8231010437,-79.2827987671,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276300","2012-02-02",2312034,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.8616981506,-79.2533035278,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276301","2012-02-02",2312035,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",42.8400001526,-79.2369003296,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276302","2012-02-02",2312036,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",43.2803001404,-79.2130966187,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276303","2012-02-02",2312037,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",43.2803001404,-79.2130966187,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276304","2012-02-02",2312038,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",43.3097000122,-79.7746963501,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276305","2012-02-02",2312039,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.2433013916,-76.373298645,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276306","2012-02-02",2312040,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.2439002991,-76.3394012451,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276307","2012-02-02",2312041,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.2738990784,-76.1994018555,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276308","2012-02-02",2312042,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.4350013733,-75.8267974854,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276309","2012-02-02",2312043,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.4364013672,-75.8227996826,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276310","2012-02-02",2312044,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.518901825,-75.7750015259,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276311","2012-02-02",2312045,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5182991028,-75.7667007446,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276312","2012-02-02",2312046,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.528301239,-75.7549972534,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276313","2012-02-02",2312047,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.5621986389,-75.7118988037,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276314","2012-02-02",2312048,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.6293983459,-75.6069030762,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276315","2012-02-02",2312049,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.7181015015,-75.4850006104,"2012-02-02 14:33:02","2012-02-02 14:33:02","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276316","2012-02-02",2312050,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8157997131,-75.3221969604,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276317","2012-02-02",2312051,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8394012451,-75.3086013794,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276318","2012-02-02",2312052,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8456001282,-75.307800293,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276319","2012-02-02",2312053,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8480987549,-75.2910995483,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276320","2012-02-02",2312054,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8847007751,-75.1896972656,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276321","2012-02-02",2312055,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8866996765,-75.1838989258,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276322","2012-02-02",2312056,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.8960990906,-75.1628036499,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276323","2012-02-02",2312057,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.918598175,-75.1324996948,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276324","2012-02-02",2312058,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.9411010742,-75.056098938,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276325","2012-02-02",2312059,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",44.9477996826,-75.0317001343,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276326","2012-02-02",2312060,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.006401062,-74.6660995483,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276327","2012-02-02",2312061,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0066986084,-74.6680984497,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276328","2012-02-02",2312062,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0141983032,-74.6619033813,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276329","2012-02-02",2312063,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0135993958,-74.6605987549,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276330","2012-02-02",2312064,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.01720047,-74.6556015015,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276331","2012-02-02",2312065,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0158004761,-74.6572036743,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276332","2012-02-02",2312066,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0367012024,-74.6102981567,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276333","2012-02-02",2312067,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",45.0367012024,-74.6102981567,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276334","2012-02-02",2312068,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0346984863,-74.6156005859,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276335","2012-02-02",2312069,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",45.0346984863,-74.6156005859,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276336","2012-02-02",2312070,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0393981934,-74.5994033813,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276337","2012-02-02",2312071,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",45.0393981934,-74.5994033813,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276338","2012-02-02",2312072,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0428009033,-74.5744018555,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276339","2012-02-02",2312073,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",45.0428009033,-74.5744018555,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276340","2012-02-02",2312074,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0466995239,-74.5655975342,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276341","2012-02-02",2312075,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",45.0466995239,-74.5655975342,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276342","2012-02-02",2312076,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0532989502,-74.549697876,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276343","2012-02-02",2312077,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",45.0532989502,-74.549697876,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276344","2012-02-02",2312078,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0588989258,-74.5369033813,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276345","2012-02-02",2312079,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",45.0588989258,-74.5369033813,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276346","2012-02-02",2312080,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0643997192,-74.5286026001,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276347","2012-02-02",2312081,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",45.0643997192,-74.5286026001,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276348","2012-02-02",2312082,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0705986023,-74.5224990845,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276349","2012-02-02",2312083,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",45.0705986023,-74.5224990845,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276350","2012-02-02",2312084,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0691986084,-74.521697998,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276351","2012-02-02",2312085,"Nonindigenous Aquatic Species Program","Dreissena rostriformis bugensis",45.0691986084,-74.521697998,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276352","2012-02-02",2312086,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.07970047,-74.5089035034,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276353","2012-02-02",2312087,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0786018372,-74.5077972412,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276354","2012-02-02",2312088,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0856018066,-74.5006027222,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276355","2012-02-02",2312089,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.0872001648,-74.4955978394,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276356","2012-02-02",2312090,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.1018981934,-74.484703064,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276357","2012-02-02",2312091,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.1058006287,-74.4841995239,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276358","2012-02-02",2312092,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.1068992615,-74.4792022705,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276359","2012-02-02",2312093,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.1189002991,-74.4625015259,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276360","2012-02-02",2312094,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.1222000122,-74.4543991089,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276361","2012-02-02",2312095,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.123298645,-74.4555969238,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276362","2012-02-02",2312096,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.1263999939,-74.4507980347,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
"276363","2012-02-02",2312097,"Nonindigenous Aquatic Species Program","Dreissena polymorpha",45.1255989075,-74.443901062,"2012-02-02 14:33:03","2012-02-02 14:33:03","USGS/NAS database. 2012.","Canada",NA,"","",5,NA,"","",NA,NA,NA,NA,"English","",NA,NA,NA
