"Point d'échantillonnage","Date","Température (oC)","Conductivité (µs/cm2)","pH","Signe","Coliformes fécaux (colonies/100mL)","MÉTÉO"
"FSL-380","2012-05-29","18,9","303","8,5","=","39","0"
"FSL-380","2012-09-05","24,9","297","8,9","=","110","0"
"FSL-380","2012-07-16","26,6","302","8,8","=","570","0"
"FSL-380","2012-05-23","18,1","269","8,5","=","10","-1"
"FSL-380","2012-08-16","25,9","289","9,1","=","30","-1"
"FSL-380","2012-06-28","21,7","298","8,7","=","33","-1"
"FSL-380","2012-10-02","16,9","294","8,4","=","34","-1"
"FSL-380","2012-07-04","23,7","308","8,6","=","64","-1"
"FSL-380","2012-06-13","21,7","291","8,7","=","82","-1"
"FSL-380","2012-08-06","25","295","8,8","=","260","-1"
"FSL-380","2012-06-04","16,3","291","8,6","=","60","-2"
"FSL-380","2012-07-25","25,6","294","8,9","=","350","-2"
"FSL-380","2012-09-20","19,2","288","8,6","=","430","-2"
"FSL-400","2012-08-22","24,2","294","9,1","=","64","1"
"FSL-400","2012-09-11","21,4","269","9","=","96","1"
"FSL-400","2012-08-27","25","293","9","=","110","1"
"FSL-400","2012-07-30","26,9","296","9","=","210","1"
"FSL-400","2012-07-10","24,9","295","8,9","=","230","1"
"FSL-400","2012-06-20","23,9","311","8,7","=","500","1"
"FSL-400","2012-05-29","19,7","323","8,5","=","15","0"
"FSL-400","2012-09-27","18,7","294","8,8","=","28","0"
"FSL-400","2012-09-05","25","303","9","=","200","0"
"FSL-400","2012-07-16","26,5","298","8,9","=","910","0"
"FSL-400","2012-05-23","18,8","283","8,5","=","45","-1"
"FSL-400","2012-08-16","26,5","235","9,1","=","160","-1"
"FSL-400","2012-06-13","22,1","296","8,8","=","250","-1"
"FSL-400","2012-06-28","22,1","306","8,8","=","300","-1"
"FSL-400","2012-08-06","25,4","294","8,9","=","370","-1"
"FSL-400","2012-07-04","24,1","304","8,7","=","2000","-1"
"FSL-400","2012-10-02","18,2","341","8,3","=","2500","-1"
"FSL-400","2012-06-04","16,2","296","8,6","=","96","-2"
"FSL-400","2012-07-25","26,1","305","9,2","=","730","-2"
"FSL-400","2012-09-20","20,7","322","8,4","=","1700","-2"
"FSL-425","2012-07-10","23,9","296","8,9","=","33","1"
"FSL-425","2012-09-11","21,2","288","8,8","=","40","1"
"FSL-425","2012-08-22","23,7","296","8,8","=","82","1"
"FSL-425","2012-07-30","27,3","298","9,1","=","100","1"
"FSL-425","2012-06-20","25,6","304","8,9","=","230","1"
"FSL-425","2012-05-29","19,3","302","8,5","=","3","0"
"FSL-425","2012-09-27","17,8","292","8,7","=","39","0"
"FSL-425","2012-09-05","23,9","297","8,8","=","110","0"
"FSL-425","2012-07-16","25,6","294","8,8","=","120","0"
"FSL-425","2012-08-27","24,5","290","8,8","=","170","0"
"FSL-425","2012-08-16","24,9","296","8,8","=","34","-1"
"FSL-425","2012-06-28","23,8","302","8,9","=","86","-1"
"FSL-425","2012-08-06","25,6","293","9","=","130","-1"
"FSL-425","2012-05-23","19,6","280","8,5","=","160","-1"
"FSL-425","2012-06-13","21,8","292","8,8","=","260","-1"
"FSL-425","2012-07-04","24,1","303","8,8","=","700","-1"
"FSL-425","2012-10-02","17,3","304","8,5","=","1900","-1"
"FSL-425","2012-07-25","25","296","9","=","200","-2"
"FSL-425","2012-09-20","19,4","289","8,6","=","200","-2"
"FSL-425","2012-06-04","16,4","289","8,6","=","220","-2"
"FSL-430","2012-09-11","21,3","288","8,7","=","26","1"
"FSL-430","2012-08-22","25","294","8,8","=","44","1"
"FSL-430","2012-07-10","25,5","286","8,8","=","110","1"
"FSL-430","2012-07-30","26,2","305","8,9","=","110","1"
"FSL-430","2012-06-20","23","298","8,6","=","200","1"
"FSL-430","2012-05-29","19,9","300","8,6","=","26","0"
"FSL-430","2012-09-27","18,9","289","8,7","=","31","0"
"FSL-430","2012-08-27","24,9","289","8,8","=","46","0"
"FSL-430","2012-07-16","26","243","9,2","=","120","0"
"FSL-430","2012-09-05","24,2","291","8,7","=","150","0"
"FSL-430","2012-06-28","23","292","8,9","=","40","-1"
"FSL-430","2012-08-16","26","292","8,7","=","56","-1"
"FSL-430","2012-05-23","17,9","266","8,5","=","58","-1"
"FSL-430","2012-08-06","26,3","297","8,7","=","120","-1"
"FSL-430","2012-07-04","25,1","293","8,9","=","150","-1"
"FSL-430","2012-06-13","22,9","285","9","=","180","-1"
"FSL-430","2012-10-02","17,4","305","8,4","=","510","-1"
"FSL-430","2012-06-04","16,5","287","8,6","=","120","-2"
"FSL-430","2012-09-20","19,3","275","8,6","=","450","-2"
"FSL-430","2012-07-25","25,6","300","8,8","=","1900","-2"
"FSL-460","2012-08-22","23,9","301","8,9","=","550","1"
"FSL-460","2012-09-11","21,4","293","8,7","=","700","1"
"FSL-460","2012-07-30","25,3","315","8,8","=","1200","1"
"FSL-460","2012-07-10","23,8","300","8,8","=","1500","1"
"FSL-460","2012-06-20","22,4","312","8,5","=","2200","1"
"FSL-460","2012-07-16","25,1","299","8,8","=","150","0"
"FSL-460","2012-08-27","24,6","291","8,9","=","240","0"
"FSL-460","2012-09-05","23,8","299","8,7","=","800","0"
"FSL-460","2012-05-29","18,4","321","8,6","=","2400","0"
"FSL-460","2012-09-27","17,5","295","8,6","=","2400","0"
"FSL-460","2012-06-28","21,1","308","8,6","=","260","-1"
"FSL-460","2012-07-04","23,5","306","8,7","=","480","-1"
"FSL-460","2012-06-13","20,8","307","8,7","=","1200","-1"
"FSL-460","2012-05-23","18,1","294","8,5","=","2300","-1"
"FSL-460","2012-08-06","24,9","299","8,7","=","2300","-1"
"FSL-460","2012-10-02","17","309","8,4","=","3200","-1"
"FSL-460","2012-08-16","24,9","297","8,7","=","3800","-1"
"FSL-460","2012-06-04","16,5","292","8,6","=","260","-2"
"FSL-460","2012-07-25","24,5","307","8,7","=","1100","-2"
"FSL-460","2012-09-20","19","292","8,6",">","6000","-2"
"FSL-480","2012-06-20","22,6","372","8,2","=","62","1"
"FSL-480","2012-08-22","24","298","8,8","=","64","1"
"FSL-480","2012-09-11","21,9","295","8,7","=","66","1"
"FSL-480","2012-07-10","23,8","305","8,5","=","68","1"
"FSL-480","2012-07-30","25,8","335","8,6","=","100","1"
"FSL-480","2012-09-27","18,7","292","8,6","=","50","0"
"FSL-480","2012-08-27","24,7","347","8,6","=","62","0"
"FSL-480","2012-07-16","26,1","308","8,7","=","110","0"
"FSL-480","2012-09-05","23,4","297","8,3","=","110","0"
"FSL-480","2012-05-29","18,5","303","8,6","=","270","0"
"FSL-480","2012-05-23","16,8","301","8,4","=","40","-1"
"FSL-480","2012-06-28","22,5","368","8,3","=","91","-1"
"FSL-480","2012-06-13","20,4","395","8,3","=","160","-1"
"FSL-480","2012-07-04","23,5","368","8,5","=","210","-1"
"FSL-480","2012-08-16","25,1","297","8,6","=","270","-1"
"FSL-480","2012-08-06","25,4","270","8,6","=","310","-1"
"FSL-480","2012-10-02","17","307","8,3","=","360","-1"
"FSL-480","2012-06-04","16,6","292","8,6","=","42","-2"
"FSL-480","2012-07-25","23,9","475","8,1","=","500","-2"
"FSL-480","2012-09-20","19,9","373","8,1","=","1500","-2"
"FSL-490","2012-08-22","24,2","297","8,8","=","13","1"
"FSL-490","2012-07-10","23,5","298","8,6","=","56","1"
"FSL-490","2012-09-11","21,3","288","8,6","=","66","1"
"FSL-490","2012-06-20","22,3","297","8,5","=","100","1"
"FSL-490","2012-07-30","25,1","312","8,7","=","160","1"
"FSL-490","2012-08-27","24,4","283","8,6","=","41","0"
"FSL-490","2012-09-05","23,3","278","8,5","=","110","0"
"FSL-490","2012-07-16","25","288","8,7","=","120","0"
"FSL-490","2012-09-27","17,6","289","8,6","=","160","0"
"FSL-490","2012-05-29","18","297","8,6","=","1000","0"
"FSL-490","2012-06-28","21,4","298","8,5","=","66","-1"
"FSL-490","2012-07-04","24","295","8,6","=","78","-1"
"FSL-490","2012-08-06","24,8","279","8,6","=","110","-1"
"FSL-490","2012-05-23","16,6","264","8,5","=","130","-1"
"FSL-490","2012-08-16","24,9","276","8,6","=","140","-1"
"FSL-490","2012-06-13","20,6","287","8,5","=","200","-1"
"FSL-490","2012-10-02","16,8","292","8,3","=","260","-1"
"FSL-490","2012-06-04","16,7","288","8,6","=","110","-2"
"FSL-490","2012-07-25","24,8","301","8,6","=","150","-2"
"FSL-490","2012-09-20","19,2","288","8,5","=","160","-2"
"FSL-500","2012-08-22","23,5","294","8,7","=","20","1"
"FSL-500","2012-07-10","25,2","263","8,7","=","21","1"
"FSL-500","2012-09-11","20,8","289","8,5","=","42","1"
"FSL-500","2012-07-30","24,7","313","8,6","=","46","1"
"FSL-500","2012-06-20","22,1","293","8,4","=","100","1"
"FSL-500","2012-05-29","17,8","296","8,6","=","21","0"
"FSL-500","2012-09-27","18,5","104","9","=","42","0"
"FSL-500","2012-08-27","25,3","98","8,8","=","52","0"
"FSL-500","2012-09-05","23,3","292","8,5","=","52","0"
"FSL-500","2012-07-16","25","296","8,6","=","78","0"
"FSL-500","2012-06-28","21,5","298","8,5","=","28","-1"
"FSL-500","2012-08-16","24,5","296","8,6","=","38","-1"
"FSL-500","2012-05-23","17,8","280","8,4","=","66","-1"
"FSL-500","2012-08-06","25","295","8,6","=","81","-1"
"FSL-500","2012-07-04","23,4","298","8,6","=","230","-1"
"FSL-500","2012-06-13","20,7","287","8,5","=","240","-1"
"FSL-500","2012-10-02","16,9","295","8,2","=","2300","-1"
"FSL-500","2012-06-04","16,6","308","8,6","=","110","-2"
"FSL-500","2012-07-25","24,4","300","8,7","=","120","-2"
"FSL-500","2012-09-20","18,9","279","8,5","=","120","-2"
"IBIZ-11.5","2012-08-08","30,2","116","9,9","=","2","1"
"IBIZ-11.5","2012-09-04","25,8","109","9,7","<","2","1"
"IBIZ-11.5","2012-09-17","22,7","100","9,6","=","2","1"
"IBIZ-11.5","2012-07-03","24,1","107","8,7","=","5","1"
"IBIZ-11.5","2012-07-09","29,2","115","9,6","=","7","1"
"IBIZ-11.5","2012-08-20","27,7","135","9,9","<","10","1"
"IBIZ-11.5","2012-05-28","20,9","170","8,5","=","42","1"
"IBIZ-11.5","2012-06-19","26,8","142","9,1","=","200","1"
"IBIZ-11.5","2012-08-15","30","114","9,8","=","2","0"
"IBIZ-11.5","2012-06-25","24,4","127","8,7","=","140","0"
"IBIZ-11.5","2012-07-17","31","195","9,3","=","1600","0"
"IBIZ-11.5","2012-05-22","22,8","168","9,1","=","2700","0"
"IBIZ-11.5","2012-06-12","22,5","167","8,4",">","6000","0"
"IBIZ-11.5","2012-06-06","19,3","121","8,5","=","10","-1"
"IBIZ-11.5","2012-07-24","26,6","123","8,9","=","360","-1"
"IBIZ-11.5","2012-08-02","32,3","134","9,6","=","13","-2"
"IBIZ-11.5","2012-08-29","25,1","114","9,8","=","18","-2"
"IBIZ-11.5","2012-09-24","19,2","144","9","=","73","-2"
"IBIZ-11.5","2012-09-10","21,5","104","9,1","=","100","-2"
"IBIZ-11.5","2012-10-03","18,9","183","8,6","=","300","-2"
"IBIZ-13","2012-07-03","24,6","106","8,7","=","3","1"
"IBIZ-13","2012-07-09","27,4","113","9,7","=","3","1"
"IBIZ-13","2012-08-08","29,9","195","9,8","=","5","1"
"IBIZ-13","2012-09-04","24","95","9,3","=","7","1"
"IBIZ-13","2012-09-17","24,2","96","9,4","=","7","1"
"IBIZ-13","2012-08-20","25,8","108","9,8","<","10","1"
"IBIZ-13","2012-05-28","19,5","107","8,6","=","82","1"
"IBIZ-13","2012-06-19","24","133","8,7","=","230","1"
"IBIZ-13","2012-08-15","27,8","108","9,9","=","5","0"
"IBIZ-13","2012-06-25","24,5","116","8,8","=","140","0"
"IBIZ-13","2012-07-17","27,5","106","9,1","=","220","0"
"IBIZ-13","2012-05-22","19,5","105","8,7","=","290","0"
"IBIZ-13","2012-06-12","21,7","120","8,2","=","480","0"
"IBIZ-13","2012-07-24","28,2","198","9,5","=","120","-1"
"IBIZ-13","2012-06-06","18,7","113","8,4","=","280","-1"
"IBIZ-13","2012-08-02","31","128","9,9","=","3","-2"
"IBIZ-13","2012-10-03","16,6","96","8","=","15","-2"
"IBIZ-13","2012-09-24","18,3","114","9","=","20","-2"
"IBIZ-13","2012-09-10","22,6","101","9,5","=","26","-2"
"IBIZ-13","2012-08-29","25,2","129","10","=","28","-2"
"IBIZ-14","2012-08-08","28,4","90","9,6","<","2","1"
"IBIZ-14","2012-09-04","25,8","107","9,4","=","2","1"
"IBIZ-14","2012-09-17","21,4","91","9,4","<","2","1"
"IBIZ-14","2012-07-03","24,3","100","8,8","=","5","1"
"IBIZ-14","2012-07-09","25,8","101","9,3","=","7","1"
"IBIZ-14","2012-06-19","22,9","111","8,3","=","10","1"
"IBIZ-14","2012-08-20","25","93","9,6","<","10","1"
"IBIZ-14","2012-05-28","19,9","106","8,6","=","15","1"
"IBIZ-14","2012-05-22","19,5","100","8,6","=","13","0"
"IBIZ-14","2012-06-25","24,3","103","8,7","=","20","0"
"IBIZ-14","2012-08-15","25,7","91","9,4","=","27","0"
"IBIZ-14","2012-07-17","26,9","98","8,9","=","31","0"
"IBIZ-14","2012-06-12","22,9","105","8,2","=","240","0"
"IBIZ-14","2012-06-06","19,1","109","8,3","=","10","-1"
"IBIZ-14","2012-07-24","26,3","93","8,8","=","320","-1"
"IBIZ-14","2012-08-02","29,7","93","3","<","2","-2"
"IBIZ-14","2012-08-29","24,2","88","9,5","=","5","-2"
"IBIZ-14","2012-09-10","20,9","88","9","=","10","-2"
"IBIZ-14","2012-09-24","17,2","90","8,6","=","12","-2"
"IBIZ-14","2012-10-03","17,9","101","8,1","=","41","-2"
"IBIZ-15","2012-09-17","22,1","92","9","=","13","1"
"IBIZ-15","2012-06-19","23,7","116","8,1","=","21","1"
"IBIZ-15","2012-09-04","23,9","99","9","=","26","1"
"IBIZ-15","2012-07-09","27,1","99","9,5","=","28","1"
"IBIZ-15","2012-08-08","29,6","96","9,6","=","31","1"
"IBIZ-15","2012-08-20","26","96","9,4","=","40","1"
"IBIZ-15","2012-07-03","25,4","104","8,8","=","66","1"
"IBIZ-15","2012-05-28","19,7","120","8,6","=","76","1"
"IBIZ-15","2012-08-15","26,3","92","9,2","=","54","0"
"IBIZ-15","2012-07-17","28,2","108","9,1","=","150","0"
"IBIZ-15","2012-05-22","18,7","118","8,4","=","230","0"
"IBIZ-15","2012-06-25","24,9","106","8,5","=","290","0"
"IBIZ-15","2012-06-12","21,6","119","8","=","1200","0"
"IBIZ-15","2012-06-06","19,4","125","8,3","=","40","-1"
"IBIZ-15","2012-07-24","27,8","94","8,9","=","160","-1"
"IBIZ-15","2012-08-02","30,2","98","9,4","=","16","-2"
"IBIZ-15","2012-08-29","25,7","96","9,4","=","18","-2"
"IBIZ-15","2012-09-10","21,7","89","8,9","=","42","-2"
"IBIZ-15","2012-10-03","17,2","96","8,1","=","72","-2"
"IBIZ-15","2012-09-24","17,8","92","8,6","=","110","-2"
"IBIZ-2","2012-07-09","24,9","94","9","=","8","1"
"IBIZ-2","2012-08-20","23,9","91","9","<","10","1"
"IBIZ-2","2012-07-03","23,8","97","8,7","=","13","1"
"IBIZ-2","2012-09-17","20,2","90","8,8","=","26","1"
"IBIZ-2","2012-08-08","26","86","9","=","28","1"
"IBIZ-2","2012-06-19","23,5","112","7,9","=","31","1"
"IBIZ-2","2012-05-28","19,5","109","8,6","=","40","1"
"IBIZ-2","2012-09-04","23,2","91","8,6","=","50","1"
"IBIZ-2","2012-08-15","25,5","89","9","=","46","0"
"IBIZ-2","2012-05-22","18,3","106","8,2","=","56","0"
"IBIZ-2","2012-06-25","26,1","110","8,6","=","150","0"
"IBIZ-2","2012-06-12","21,5","107","8,4","=","280","0"
"IBIZ-2","2012-07-17","27","112","9","=","2100","0"
"IBIZ-2","2012-06-06","18,8","112","8,6","=","44","-1"
"IBIZ-2","2012-07-24","25,7","92","8,5","=","170","-1"
"IBIZ-2","2012-08-29","23,2","87","8,8","=","31","-2"
"IBIZ-2","2012-09-10","20,6","89","8,6","=","46","-2"
"IBIZ-2","2012-09-24","17,4","89","8,6","=","48","-2"
"IBIZ-2","2012-08-02","27,6","89","8,8","=","68","-2"
"IBIZ-2","2012-10-03","17,5","96","8,8","=","180","-2"
"IBIZ-4","2012-07-09","23,9","92","8,5","=","3","1"
"IBIZ-4","2012-07-03","23,5","96","8,1","=","7","1"
"IBIZ-4","2012-08-20","23,4","91","8,5","=","10","1"
"IBIZ-4","2012-09-04","22,9","90","8","=","10","1"
"IBIZ-4","2012-08-08","25,1","85","8,5","=","11","1"
"IBIZ-4","2012-05-28","19","109","8,6","=","15","1"
"IBIZ-4","2012-09-17","19,2","89","8,1","=","15","1"
"IBIZ-4","2012-06-19","22,5","111","7,9","=","20","1"
"IBIZ-4","2012-08-15","24,5","88","8,3","=","16","0"
"IBIZ-4","2012-06-25","23,2","102","8,4","=","18","0"
"IBIZ-4","2012-05-22","17,4","109","8,2","=","33","0"
"IBIZ-4","2012-06-12","21,2","105","8,2","=","170","0"
"IBIZ-4","2012-07-17","26,4","93","8,6","=","310","0"
"IBIZ-4","2012-06-06","18,4","114","8,5","=","10","-1"
"IBIZ-4","2012-07-24","25","89","8,2","=","86","-1"
"IBIZ-4","2012-09-24","16,7","87","8,3","=","10","-2"
"IBIZ-4","2012-08-29","22,6","86","8,3","=","13","-2"
"IBIZ-4","2012-10-03","15,9","91","8,2","=","15","-2"
"IBIZ-4","2012-08-02","26,5","89","8,2","=","18","-2"
"IBIZ-4","2012-09-10","20,1","90","8,3","=","30","-2"
"IBIZ-7","2012-07-09","23,9","92","8,5","<","2","1"
"IBIZ-7","2012-05-28","18,9","106","8,6","=","5","1"
"IBIZ-7","2012-08-20","23,4","90","8,8","<","10","1"
"IBIZ-7","2012-07-03","23,7","97","8,4","=","21","1"
"IBIZ-7","2012-09-04","23,1","90","8,3","=","21","1"
"IBIZ-7","2012-08-08","25,6","86","9,1","=","26","1"
"IBIZ-7","2012-06-19","23,6","112","8","=","30","1"
"IBIZ-7","2012-09-17","19,1","89","8,3","=","42","1"
"IBIZ-7","2012-07-17","26,4","89","9,1","=","52","0"
"IBIZ-7","2012-05-22","18,3","102","8,1","=","66","0"
"IBIZ-7","2012-06-25","23,6","103","8,4","=","66","0"
"IBIZ-7","2012-08-15","24,8","88","8,8","=","98","0"
"IBIZ-7","2012-06-12","21,4","104","8,1","=","1800","0"
"IBIZ-7","2012-06-06","18,9","109","8,5","=","8","-1"
"IBIZ-7","2012-07-24","25,5","89","8,7","=","150","-1"
"IBIZ-7","2012-10-03","16,3","92","8,2","=","10","-2"
"IBIZ-7","2012-08-29","22,4","85","8,6","=","15","-2"
"IBIZ-7","2012-09-24","16,8","87","8,3","=","68","-2"
"IBIZ-7","2012-08-02","27,1","88","9,1","=","88","-2"
"IBIZ-7","2012-09-10","19,8","86","8,3","=","110","-2"
"IBIZ-8.5","2012-07-03","24","111","8,8","<","2","1"
"IBIZ-8.5","2012-07-09","26,7","111","10","=","2","1"
"IBIZ-8.5","2012-09-04","24,5","97","9,6","=","5","1"
"IBIZ-8.5","2012-09-17","20,1","96","9,2","=","5","1"
"IBIZ-8.5","2012-05-28","20,1","116","8,6","=","7","1"
"IBIZ-8.5","2012-08-20","25,7","109","10","<","10","1"
"IBIZ-8.5","2012-06-19","24","118","8,8","=","11","1"
"IBIZ-8.5","2012-08-08","27,9","97","9,8","=","18","1"
"IBIZ-8.5","2012-05-22","18,7","110","8,2","=","10","0"
"IBIZ-8.5","2012-08-15","26,7","107","9,8","=","25","0"
"IBIZ-8.5","2012-07-17","28,1","99","9,5","=","31","0"
"IBIZ-8.5","2012-06-25","24,1","129","8,7","=","48","0"
"IBIZ-8.5","2012-06-12","22","106","8,1",">","600","0"
"IBIZ-8.5","2012-06-06","19,7","122","8,5","=","15","-1"
"IBIZ-8.5","2012-07-24","25,5","108","8,8","=","100","-1"
"IBIZ-8.5","2012-08-02","29,8","112","9,9","=","2","-2"
"IBIZ-8.5","2012-08-29","24,5","99","9,8","=","3","-2"
"IBIZ-8.5","2012-09-10","19,8","91","9","=","26","-2"
"IBIZ-8.5","2012-09-24","16,4","118","8,6","=","28","-2"
"IBIZ-8.5","2012-10-03","16,1","96","8,2","=","46","-2"
"LSL-0.5","2012-07-03","24,7","262","8,8","<","2","1"
"LSL-0.5","2012-08-20","22,5","231","8,8","=","2","1"
"LSL-0.5","2012-08-08","24,5","258","8,7","=","5","1"
"LSL-0.5","2012-09-04","22,4","228","8,6","=","12","1"
"LSL-0.5","2012-06-19","22,2","249","8,4","=","13","1"
"LSL-0.5","2012-07-09","23,7","273","8,6","=","16","1"
"LSL-0.5","2012-05-28","19","240",,"=","18","1"
"LSL-0.5","2012-09-17","18,7","204","8,8","=","20","1"
"LSL-0.5","2012-06-12","21,7","237","8,4","=","33","1"
"LSL-0.5","2012-08-15","23,7","237","8,6","=","15","0"
"LSL-0.5","2012-06-25","22,5","269","8,8","=","16","0"
"LSL-0.5","2012-05-22","18,6","172","8,2","=","33","0"
"LSL-0.5","2012-07-17","25,7","263","8,7","=","43","0"
"LSL-0.5","2012-06-06","19,2","203","8,3","<","2","-1"
"LSL-0.5","2012-07-24","25,1","260","8,4","=","10","-1"
"LSL-0.5","2012-09-24","15,8","189","8,4","=","15","-2"
"LSL-0.5","2012-08-29","23,2","223","8,8","=","21","-2"
"LSL-0.5","2012-09-10","20,4","224","8,7","=","28","-2"
"LSL-0.5","2012-10-03","15","180","8,1","=","28","-2"
"LSL-0.5","2012-08-02","25,9","244","8,7","=","36","-2"
"LSL-1","2012-07-09","22,2","263","8,5","=","2","1"
"LSL-1","2012-09-17","15,4","261","8,5","<","2","1"
"LSL-1","2012-09-04","21,7","322","8,3","=","5","1"
"LSL-1","2012-06-12","23,4","215","9,5","=","20","1"
"LSL-1","2012-08-20","20,6","305","8,7","=","20","1"
"LSL-1","2012-06-19","23,7","212","9,1","=","23","1"
"LSL-1","2012-07-03","27,2","240","9,6","=","28","1"
"LSL-1","2012-08-08","23","323","8,5","=","54","1"
"LSL-1","2012-05-28","19,8","250","8,8","=","160","1"
"LSL-1","2012-08-15","22,4","299","8,3","=","12","0"
"LSL-1","2012-06-25","22,4","218","9,2","=","20","0"
"LSL-1","2012-07-17","24,9","302","8,1","=","310","0"
"LSL-1","2012-05-22","19,4","214","8,1","=","1600","0"
"LSL-1","2012-06-06","18,4","240","8,5","=","88","-1"
"LSL-1","2012-07-24","23,7","276","8,4","=","110","-1"
"LSL-1","2012-10-03","14,7","233","8","<","2","-2"
"LSL-1","2012-09-24","13,3","226","8,4","=","8","-2"
"LSL-1","2012-08-29","20,1","295","8,5","=","15","-2"
"LSL-1","2012-09-10","17,3","241","8,5","=","30","-2"
"LSL-1","2012-08-02","24,7","274","8,3","=","500","-2"
"LSL-10","2012-07-09","24,3","261","9","=","2","1"
"LSL-10","2012-08-08","26,5","214","9,5","=","2","1"
"LSL-10","2012-09-04","23,2","163","9,3","<","2","1"
"LSL-10","2012-06-19","23,4","213","8,9","=","11","1"
"LSL-10","2012-08-20","24","160","9,5","=","20","1"
"LSL-10","2012-09-17","19,8","136","9,4","=","23","1"
"LSL-10","2012-07-03","25,8","232","9,2","=","25","1"
"LSL-10","2012-06-12","23,2","173","8,6","=","38","1"
"LSL-10","2012-05-28","17,6","245","8,6","=","52","1"
"LSL-10","2012-05-22","17,3","203","8,3","=","20","0"
"LSL-10","2012-08-15","24,2","189","9,4","=","44","0"
"LSL-10","2012-06-25","22,3","270","8,9","=","88","0"
"LSL-10","2012-07-17","25,4","283","9","=","110","0"
"LSL-10","2012-06-06","20,1","188","9","=","5","-1"
"LSL-10","2012-07-24","25,4","187","9,1","=","44","-1"
"LSL-10","2012-08-02","27,6","268","9,3","=","2","-2"
"LSL-10","2012-09-24","16,2","124","8,8","=","7","-2"
"LSL-10","2012-09-10","19,9","150","9,6","=","10","-2"
"LSL-10","2012-10-03","15,8","134","9,3","=","18","-2"
"LSL-10","2012-08-29","23,4","195","9,5","=","46","-2"
"LSL-10.5","2012-07-03","26,4","208","8,9","<","2","1"
"LSL-10.5","2012-07-09","24,1","253","9,2","<","2","1"
"LSL-10.5","2012-08-08","25,2","212","8,8","=","2","1"
"LSL-10.5","2012-09-04","22,7","161","9","=","3","1"
"LSL-10.5","2012-05-28","18,2","232","8,6","=","5","1"
"LSL-10.5","2012-09-17","19,5","154","8,9","=","8","1"
"LSL-10.5","2012-08-20","23,5","148","9","<","10","1"
"LSL-10.5","2012-06-12","24,5","180","8,7","=","26","1"
"LSL-10.5","2012-06-19","24,5","188","8,3","=","31","1"
"LSL-10.5","2012-05-22","20,3","174","8,2","=","18","0"
"LSL-10.5","2012-08-15","24,3","176","9","=","18","0"
"LSL-10.5","2012-06-25","21,9","267","8,7","=","96","0"
"LSL-10.5","2012-07-17","25,6","263","8,7","=","170","0"
"LSL-10.5","2012-06-06","20,5","183","8,9","=","3","-1"
"LSL-10.5","2012-07-24","24,9","180","9,1","=","68","-1"
"LSL-10.5","2012-08-29","22,2","149","9","=","3","-2"
"LSL-10.5","2012-08-02","26,9","197","9,1","=","12","-2"
"LSL-10.5","2012-09-10","18,9","157","8,9","=","23","-2"
"LSL-10.5","2012-09-24","15,9","124","8,6","=","28","-2"
"LSL-10.5","2012-10-03","15,5","139","9","=","42","-2"
"LSL-11","2012-08-08","28,2","238","9,3","<","2","1"
"LSL-11","2012-07-09","25,2","301","9,2","=","10","1"
"LSL-11","2012-07-03","29","226","9,3","=","18","1"
"LSL-11","2012-06-19","25","164","8,6","=","30","1"
"LSL-11","2012-08-20","24,7","285","9,1","=","30","1"
"LSL-11","2012-06-12","25,3","155","9","=","46","1"
"LSL-11","2012-09-17","21,2","144","9,2","=","50","1"
"LSL-11","2012-09-04","24","166","9,2","=","94","1"
"LSL-11","2012-08-15","24,5","309","9","=","36","0"
"LSL-11","2012-05-22","20,3","184","8,4","=","100","0"
"LSL-11","2012-07-17","27","265","8,5","=","700","0"
"LSL-11","2012-06-25","21,2","307","8,4","=","5500","0"
"LSL-11","2012-06-06","23,6","212","9","=","28","-1"
"LSL-11","2012-07-24","24,9","199","9,1","=","42","-1"
"LSL-11","2012-08-29","23,1","355","9,2","=","3","-2"
"LSL-11","2012-08-02","31,3","268","9,4","<","10","-2"
"LSL-11","2012-10-03","16,1","128","8,7","=","72","-2"
"LSL-11","2012-09-10","20,1","160","9,1","=","80","-2"
"LSL-11","2012-09-24","16","259","8,3","=","280","-2"
"LSL-11",,,,,,,
"LSL-12","2012-08-08","28,6","178","9,3","=","2","1"
"LSL-12","2012-09-17","20,5","132","9","<","2","1"
"LSL-12","2012-08-20","24,6","142","9,2","<","10","1"
"LSL-12","2012-09-04","24,1","154","9,1","=","13","1"
"LSL-12","2012-07-03","27,8","179","9,2","=","46","1"
"LSL-12","2012-07-09","26,2","230","9,2","=","62","1"
"LSL-12","2012-06-19","25,8","141","8,8","=","74","1"
"LSL-12","2012-08-15","26","191","9,2","<","2","0"
"LSL-12","2012-06-12","25,1","131","8,7","=","25","0"
"LSL-12","2012-07-17","26,7","276","8,6","=","240","0"
"LSL-12","2012-06-25","23,5","226","8,8","=","270","0"
"LSL-12","2012-05-22","20,1","125","8,7","=","300","0"
"LSL-12","2012-06-06","24,5","175","9,2","<","2","-1"
"LSL-12","2012-07-24","25,6","166","9","=","50","-1"
"LSL-12","2012-08-29","24,7","146","9,3","<","2","-2"
"LSL-12","2012-08-02","29,7","206","9,3","=","18","-2"
"LSL-12","2012-10-03","15,9","131","8,9","=","25","-2"
"LSL-12","2012-09-10","21,3","135","8,9","=","33","-2"
"LSL-12","2012-09-24","17,2","138","8,7","=","52","-2"
"LSL-12",,,,,,,
